, 距离（米） ,showName,建成年代,楼栋数, 总户数 , 成交均价（元） , 在售均价（元） ,在售套数,纬度,经度,详情页链接,地图链接,rentTotal,1室房租均价
5011000012675," 4,153 ",天申大楼,2000.0,2.0, 194 ," 38,048 "," 66,010 ",4.0,31.219474,121.382401,http://m.sh.lianjia.com/xiaoqu/5011000012675.html,"http://m.sh.lianjia.com/map/pos?pos=121.382401,31.219474",4.0,
5011000012677," 1,855 ",金泰公寓,2000.0,64.0, 708 ," 57,136 "," 62,107 ",7.0,31.165068,121.365983,http://m.sh.lianjia.com/xiaoqu/5011000012677.html,"http://m.sh.lianjia.com/map/pos?pos=121.365983,31.165068",5.0,
5011000012681," 4,163 ",虹园八村,1995.0,25.0, 612 ," 62,696 "," 65,255 ",7.0,31.21987212,121.3775765,http://m.sh.lianjia.com/xiaoqu/5011000012681.html,"http://m.sh.lianjia.com/map/pos?pos=121.3775765,31.21987212",2.0,
5011000012715," 4,217 ",淞虹苑,2000.0,94.0," 1,083 "," 74,443 "," 75,378 ",8.0,31.218997,121.368025,http://m.sh.lianjia.com/xiaoqu/5011000012715.html,"http://m.sh.lianjia.com/map/pos?pos=121.368025,31.218997",4.0,
5011000012717," 3,279 ",金虹大厦,2001.0,3.0, 328 ," 48,250 "," 57,641 ",6.0,31.188875,121.406056,http://m.sh.lianjia.com/xiaoqu/5011000012717.html,"http://m.sh.lianjia.com/map/pos?pos=121.406056,31.188875",5.0,
5011000012719," 3,540 ",金虹苑小区,2001.0,88.0," 1,137 "," 54,247 "," 60,420 ",21.0,31.21336243,121.3738536,http://m.sh.lianjia.com/xiaoqu/5011000012719.html,"http://m.sh.lianjia.com/map/pos?pos=121.3738536,31.21336243",6.0,
5011000012721," 5,294 ",景和茗苑,2004.0,18.0, 368 ," 59,620 "," 62,941 ",4.0,31.129567,121.396778,http://m.sh.lianjia.com/xiaoqu/5011000012721.html,"http://m.sh.lianjia.com/map/pos?pos=121.396778,31.129567",1.0,
5011000012746," 4,418 ",新泾三村,1988.0,91.0," 2,303 "," 61,986 "," 67,303 ",26.0,31.22239667,121.3763694,http://m.sh.lianjia.com/xiaoqu/5011000012746.html,"http://m.sh.lianjia.com/map/pos?pos=121.3763694,31.22239667",12.0,
5011000012750," 4,982 ",清池苑,1996.0,15.0, 181 , -   ," 59,253 ",3.0,31.22785633,121.3737821,http://m.sh.lianjia.com/xiaoqu/5011000012750.html,"http://m.sh.lianjia.com/map/pos?pos=121.3737821,31.22785633",1.0,
5011000012761," 4,641 ",紫荆园,1999.0,32.0, 342 ," 49,431 "," 73,374 ",5.0,31.16352865,121.4178738,http://m.sh.lianjia.com/xiaoqu/5011000012761.html,"http://m.sh.lianjia.com/map/pos?pos=121.4178738,31.16352865",3.0,
5011000012780," 2,924 ",野奴泾小区,2005.0,12.0, 108 ," 73,126 "," 75,700 ",1.0,31.20746846,121.3770861,http://m.sh.lianjia.com/xiaoqu/5011000012780.html,"http://m.sh.lianjia.com/map/pos?pos=121.3770861,31.20746846",3.0,
5011000012801," 6,126 ",武夷大楼,1988.0,1.0, 151 ," 65,669 "," 76,885 ",3.0,31.21844,121.419877,http://m.sh.lianjia.com/xiaoqu/5011000012801.html,"http://m.sh.lianjia.com/map/pos?pos=121.419877,31.21844",2.0,
5011000012809," 4,173 ",风荷云墅（公寓）,2002.0,5.0, 130 ," 45,464 "," 65,660 ",3.0,31.147132,121.403144,http://m.sh.lianjia.com/xiaoqu/5011000012809.html,"http://m.sh.lianjia.com/map/pos?pos=121.403144,31.147132",,
5011000012844," 2,637 ",虹桥晶典苑,2011.0,4.0, 180 ," 57,540 "," 69,212 ",3.0,31.184667,121.401102,http://m.sh.lianjia.com/xiaoqu/5011000012844.html,"http://m.sh.lianjia.com/map/pos?pos=121.401102,31.184667",6.0,
5011000012897," 5,194 ",花苑茶花园,1994.0,49.0," 1,176 "," 67,864 "," 72,805 ",11.0,31.157079,121.420981,http://m.sh.lianjia.com/xiaoqu/5011000012897.html,"http://m.sh.lianjia.com/map/pos?pos=121.420981,31.157079",11.0,
5011000012919," 3,350 ",新时代富嘉花园,2008.0,50.0," 1,301 "," 71,891 "," 75,401 ",27.0,31.149905,121.394101,http://m.sh.lianjia.com/xiaoqu/5011000012919.html,"http://m.sh.lianjia.com/map/pos?pos=121.394101,31.149905",24.0,
5011000012925," 3,834 ",水清年华花园,2011.0,93.0," 2,103 "," 61,879 "," 63,838 ",5.0,31.156255,121.349303,http://m.sh.lianjia.com/xiaoqu/5011000012925.html,"http://m.sh.lianjia.com/map/pos?pos=121.349303,31.156255",43.0,
5011000012927," 6,108 ",象屿都城,2013.0,96.0," 2,132 "," 38,851 "," 45,877 ",49.0,31.12922,121.344736,http://m.sh.lianjia.com/xiaoqu/5011000012927.html,"http://m.sh.lianjia.com/map/pos?pos=121.344736,31.12922",27.0,
5011000012930," 3,568 ",绿园十一村,1998.0,77.0, 914 ," 53,574 "," 59,201 ",9.0,31.2111888,121.3654116,http://m.sh.lianjia.com/xiaoqu/5011000012930.html,"http://m.sh.lianjia.com/map/pos?pos=121.3654116,31.2111888",1.0,
5011000012962, 792 ,龙柏易居公寓,1998.0,5.0, 714 ," 55,357 "," 62,539 ",10.0,31.180626,121.370986,http://m.sh.lianjia.com/xiaoqu/5011000012962.html,"http://m.sh.lianjia.com/map/pos?pos=121.370986,31.180626",,
5011000012973," 4,658 ",水清苑,1995.0,30.0, 504 ," 38,248 "," 46,391 ",4.0,31.13198319,121.3828383,http://m.sh.lianjia.com/xiaoqu/5011000012973.html,"http://m.sh.lianjia.com/map/pos?pos=121.3828383,31.13198319",7.0,
5011000013024," 2,932 ",金球花园,1997.0,30.0, 360 ," 46,120 "," 52,173 ",7.0,31.167519,121.353048,http://m.sh.lianjia.com/xiaoqu/5011000013024.html,"http://m.sh.lianjia.com/map/pos?pos=121.353048,31.167519",5.0,
5011000013034," 4,583 ",天原二村,1990.0,24.0, 554 ," 66,644 "," 72,898 ",5.0,31.21916497,121.3966066,http://m.sh.lianjia.com/xiaoqu/5011000013034.html,"http://m.sh.lianjia.com/map/pos?pos=121.3966066,31.21916497",7.0,
5011000013035," 5,115 ",邮航小区,1998.0,39.0, 697 ," 68,848 "," 80,806 ",6.0,31.20374235,121.4181665,http://m.sh.lianjia.com/xiaoqu/5011000013035.html,"http://m.sh.lianjia.com/map/pos?pos=121.4181665,31.20374235",2.0,
5011000013053," 4,619 ",锦华公寓,1997.0,13.0, 156 ," 40,217 "," 63,723 ",3.0,31.19103037,121.4182049,http://m.sh.lianjia.com/xiaoqu/5011000013053.html,"http://m.sh.lianjia.com/map/pos?pos=121.4182049,31.19103037",2.0,
5011000013069," 4,094 ",平阳三街坊,2003.0,59.0, 745 ," 64,302 "," 63,549 ",7.0,31.140396,121.392041,http://m.sh.lianjia.com/xiaoqu/5011000013069.html,"http://m.sh.lianjia.com/map/pos?pos=121.392041,31.140396",6.0,
5011000013089," 2,497 ",航华三村一街坊,1996.0,39.0, 450 ," 42,116 "," 56,568 ",4.0,31.17399,121.355484,http://m.sh.lianjia.com/xiaoqu/5011000013089.html,"http://m.sh.lianjia.com/map/pos?pos=121.355484,31.17399",2.0,
5011000013092," 3,659 ",馨兰小区,1997.0,42.0, 698 ," 55,254 "," 58,865 ",1.0,31.21337298,121.3685585,http://m.sh.lianjia.com/xiaoqu/5011000013092.html,"http://m.sh.lianjia.com/map/pos?pos=121.3685585,31.21337298",2.0,
5011000013114," 4,064 ",沁秋小区,1996.0,38.0, 884 ," 61,139 "," 62,609 ",13.0,31.21737635,121.3678939,http://m.sh.lianjia.com/xiaoqu/5011000013114.html,"http://m.sh.lianjia.com/map/pos?pos=121.3678939,31.21737635",6.0,
5011000013115," 6,437 ",罗阳三村,1998.0,92.0," 1,180 "," 47,759 "," 54,190 ",13.0,31.129564,121.41615,http://m.sh.lianjia.com/xiaoqu/5011000013115.html,"http://m.sh.lianjia.com/map/pos?pos=121.41615,31.129564",9.0,
5011000013119," 4,543 ",成亿家园,2001.0,27.0, 282 ," 56,569 "," 65,310 ",3.0,31.149802,121.410066,http://m.sh.lianjia.com/xiaoqu/5011000013119.html,"http://m.sh.lianjia.com/map/pos?pos=121.410066,31.149802",3.0,
5011000013123," 2,271 ",航华二村,1996.0,85.0, 866 ," 46,185 "," 50,896 ",6.0,31.17791068,121.3572163,http://m.sh.lianjia.com/xiaoqu/5011000013123.html,"http://m.sh.lianjia.com/map/pos?pos=121.3572163,31.17791068",4.0,
5011000013178," 3,373 ",中友嘉园,2005.0,44.0," 1,180 "," 66,248 "," 72,238 ",8.0,31.165245,121.406154,http://m.sh.lianjia.com/xiaoqu/5011000013178.html,"http://m.sh.lianjia.com/map/pos?pos=121.406154,31.165245",17.0,
5011000013180," 3,547 ",绿地公寓（长宁）,2003.0,38.0, 380 ," 46,620 "," 67,469 ",4.0,31.213312,121.382697,http://m.sh.lianjia.com/xiaoqu/5011000013180.html,"http://m.sh.lianjia.com/map/pos?pos=121.382697,31.213312",4.0,
5011000013183," 3,071 ",碧玉公寓,1993.0,16.0, 128 ," 50,376 "," 77,925 ",4.0,31.198312,121.398986,http://m.sh.lianjia.com/xiaoqu/5011000013183.html,"http://m.sh.lianjia.com/map/pos?pos=121.398986,31.198312",2.0,
5011000013187," 4,695 ",定威小区,2000.0,40.0, 472 ," 51,701 "," 63,162 ",2.0,31.22119911,121.3606288,http://m.sh.lianjia.com/xiaoqu/5011000013187.html,"http://m.sh.lianjia.com/map/pos?pos=121.3606288,31.22119911",15.0,
5011000013197," 2,882 ",泰景苑,1999.0,23.0, 276 ," 42,811 "," 48,718 ",3.0,31.16363,121.355273,http://m.sh.lianjia.com/xiaoqu/5011000013197.html,"http://m.sh.lianjia.com/map/pos?pos=121.355273,31.16363",4.0,
5011000013215," 1,534 ",秀枫翠谷,1995.0,58.0, 696 ," 49,729 "," 57,239 ",10.0,31.16461677,121.3714476,http://m.sh.lianjia.com/xiaoqu/5011000013215.html,"http://m.sh.lianjia.com/map/pos?pos=121.3714476,31.16461677",20.0,
5011000013243," 5,646 ",海华小区,1996.0,2.0, 195 , -   ," 70,121 ",1.0,31.217778,121.414495,http://m.sh.lianjia.com/xiaoqu/5011000013243.html,"http://m.sh.lianjia.com/map/pos?pos=121.414495,31.217778",,
5011000013252," 4,607 ",八月桂林,2004.0,12.0, 115 ," 52,151 "," 70,614 ",2.0,31.19021845,121.4182942,http://m.sh.lianjia.com/xiaoqu/5011000013252.html,"http://m.sh.lianjia.com/map/pos?pos=121.4182942,31.19021845",,
5011000013262," 2,720 ",新泾别墅,1992.0,20.0, 20 ," 53,264 "," 76,481 ",1.0,31.20450058,121.3713903,http://m.sh.lianjia.com/xiaoqu/5011000013262.html,"http://m.sh.lianjia.com/map/pos?pos=121.3713903,31.20450058",,
5011000013269," 3,484 ",东碧林湾,2008.0,13.0, 382 ," 60,919 "," 64,570 ",4.0,31.145226,121.367729,http://m.sh.lianjia.com/xiaoqu/5011000013269.html,"http://m.sh.lianjia.com/map/pos?pos=121.367729,31.145226",2.0,
5011000013284," 3,067 ",万兆家园（五期）,2005.0,27.0, 354 ," 52,784 "," 65,568 ",4.0,31.16006055,121.3553986,http://m.sh.lianjia.com/xiaoqu/5011000013284.html,"http://m.sh.lianjia.com/map/pos?pos=121.3553986,31.16006055",4.0,
5011000013288," 5,462 ",锦屏小区,1986.0,26.0, 622 ," 59,430 "," 73,669 ",4.0,31.22080176,121.4089718,http://m.sh.lianjia.com/xiaoqu/5011000013288.html,"http://m.sh.lianjia.com/map/pos?pos=121.4089718,31.22080176",7.0,
5011000013315," 4,570 ",新泾一村,1997.0,108.0," 2,146 "," 60,196 "," 69,925 ",24.0,31.223912,121.376465,http://m.sh.lianjia.com/xiaoqu/5011000013315.html,"http://m.sh.lianjia.com/map/pos?pos=121.376465,31.223912",7.0,
5011000013324," 2,498 ",晟虹新景苑,2003.0,21.0, 278 ," 38,047 "," 55,353 ",5.0,31.18490335,121.3559662,http://m.sh.lianjia.com/xiaoqu/5011000013324.html,"http://m.sh.lianjia.com/map/pos?pos=121.3559662,31.18490335",,
5011000013328," 3,557 ",金麟公寓,1997.0,3.0, 112 ," 52,413 "," 63,649 ",4.0,31.20409955,121.4000616,http://m.sh.lianjia.com/xiaoqu/5011000013328.html,"http://m.sh.lianjia.com/map/pos?pos=121.4000616,31.20409955",1.0,
5011000013345," 3,745 ",虹日小区,1998.0,123.0," 1,737 "," 67,183 "," 69,680 ",20.0,31.208455,121.397969,http://m.sh.lianjia.com/xiaoqu/5011000013345.html,"http://m.sh.lianjia.com/map/pos?pos=121.397969,31.208455",16.0,
5011000013378," 4,874 ",明佳公寓,1997.0,1.0, 195 ," 40,875 "," 60,264 ",2.0,31.184429,121.421808,http://m.sh.lianjia.com/xiaoqu/5011000013378.html,"http://m.sh.lianjia.com/map/pos?pos=121.421808,31.184429",,
5011000013384," 1,943 ",丹桂花园,1997.0,73.0, 838 ," 50,298 "," 51,767 ",11.0,31.17924664,121.360219,http://m.sh.lianjia.com/xiaoqu/5011000013384.html,"http://m.sh.lianjia.com/map/pos?pos=121.360219,31.17924664",5.0,
5011000013418," 3,383 ",华宝花园,1997.0,41.0, 484 ," 53,537 "," 56,385 ",7.0,31.149497,121.361636,http://m.sh.lianjia.com/xiaoqu/5011000013418.html,"http://m.sh.lianjia.com/map/pos?pos=121.361636,31.149497",6.0,
5011000013426," 2,856 ",广达新苑,2001.0,31.0, 358 ," 41,801 "," 50,367 ",5.0,31.17175481,121.3525712,http://m.sh.lianjia.com/xiaoqu/5011000013426.html,"http://m.sh.lianjia.com/map/pos?pos=121.3525712,31.17175481",8.0,
5011000013458," 1,598 ",海上新村,1998.0,69.0," 1,140 "," 48,319 "," 54,550 ",17.0,31.162369,121.376215,http://m.sh.lianjia.com/xiaoqu/5011000013458.html,"http://m.sh.lianjia.com/map/pos?pos=121.376215,31.162369",26.0,
5011000013492," 4,234 ",知雅园,2009.0,8.0, 349 ," 49,844 "," 79,879 ",1.0,31.218119,121.390783,http://m.sh.lianjia.com/xiaoqu/5011000013492.html,"http://m.sh.lianjia.com/map/pos?pos=121.390783,31.218119",6.0,
5011000013524," 1,859 ",丹桂南苑,1999.0,38.0, 401 ," 39,147 "," 48,983 ",5.0,31.17778984,121.3609604,http://m.sh.lianjia.com/xiaoqu/5011000013524.html,"http://m.sh.lianjia.com/map/pos?pos=121.3609604,31.17778984",3.0,
5011000013528, 475 ,龙柏五村,1998.0,54.0, 744 ," 58,965 "," 61,271 ",5.0,31.182573,121.376074,http://m.sh.lianjia.com/xiaoqu/5011000013528.html,"http://m.sh.lianjia.com/map/pos?pos=121.376074,31.182573",10.0,
5011000013545," 4,687 ",香树丽舍,2008.0,65.0, 816 ," 46,430 "," 53,431 ",10.0,31.13148269,121.3808393,http://m.sh.lianjia.com/xiaoqu/5011000013545.html,"http://m.sh.lianjia.com/map/pos?pos=121.3808393,31.13148269",10.0,
5011000013558," 5,523 ",天山小区,1958.0,19.0, 481 , -   ," 73,826 ",4.0,31.21755925,121.4131227,http://m.sh.lianjia.com/xiaoqu/5011000013558.html,"http://m.sh.lianjia.com/map/pos?pos=121.4131227,31.21755925",1.0,
5011000013579," 3,522 ",龙庭公寓,2001.0,17.0, 97 ," 64,848 "," 63,785 ",3.0,31.212682,121.384549,http://m.sh.lianjia.com/xiaoqu/5011000013579.html,"http://m.sh.lianjia.com/map/pos?pos=121.384549,31.212682",1.0,
5011000013591," 4,237 ",新泾家苑,2009.0,159.0," 2,108 "," 45,989 "," 60,919 ",11.0,31.213711,121.35678,http://m.sh.lianjia.com/xiaoqu/5011000013591.html,"http://m.sh.lianjia.com/map/pos?pos=121.35678,31.213711",17.0,
5011000013619," 2,156 ",苹果园（别墅）,1998.0,65.0, 65 ," 57,126 "," 113,122 ",1.0,31.180658,121.397329,http://m.sh.lianjia.com/xiaoqu/5011000013619.html,"http://m.sh.lianjia.com/map/pos?pos=121.397329,31.180658",,
5011000013620," 5,561 ",世纪苑,2002.0,42.0," 1,045 "," 64,483 "," 60,647 ",8.0,31.137367,121.412138,http://m.sh.lianjia.com/xiaoqu/5011000013620.html,"http://m.sh.lianjia.com/map/pos?pos=121.412138,31.137367",19.0,
5011000013621," 5,629 ",紫藤一村,1994.0,70.0, 796 ," 50,486 "," 55,709 ",9.0,31.139595,121.415064,http://m.sh.lianjia.com/xiaoqu/5011000013621.html,"http://m.sh.lianjia.com/map/pos?pos=121.415064,31.139595",1.0,
5011000013642," 1,071 ",龙柏四村,2000.0,200.0," 2,919 "," 57,944 "," 57,152 ",28.0,31.184004,121.369651,http://m.sh.lianjia.com/xiaoqu/5011000013642.html,"http://m.sh.lianjia.com/map/pos?pos=121.369651,31.184004",25.0,
5011000013672," 6,089 ",华苑小区,1988.0,26.0, 510 ," 68,594 "," 71,792 ",2.0,31.22207906,121.4162716,http://m.sh.lianjia.com/xiaoqu/5011000013672.html,"http://m.sh.lianjia.com/map/pos?pos=121.4162716,31.22207906",5.0,
5011000013701," 3,916 ",万科朗润园,2006.0,75.0," 1,019 "," 59,419 "," 69,421 ",21.0,31.159512,121.346591,http://m.sh.lianjia.com/xiaoqu/5011000013701.html,"http://m.sh.lianjia.com/map/pos?pos=121.346591,31.159512",15.0,
5011000013714," 1,432 ",龙柏西郊公寓,2000.0,55.0, 698 ," 65,618 "," 54,414 ",16.0,31.185144,121.366453,http://m.sh.lianjia.com/xiaoqu/5011000013714.html,"http://m.sh.lianjia.com/map/pos?pos=121.366453,31.185144",6.0,
5011000013719," 1,109 ",龙柏七村,2000.0,167.0," 1,960 "," 58,741 "," 59,655 ",25.0,31.181104,121.368119,http://m.sh.lianjia.com/xiaoqu/5011000013719.html,"http://m.sh.lianjia.com/map/pos?pos=121.368119,31.181104",23.0,
5011000013728," 3,467 ",虹旭小区,1999.0,48.0, 879 ," 64,699 "," 66,706 ",12.0,31.20823318,121.3936599,http://m.sh.lianjia.com/xiaoqu/5011000013728.html,"http://m.sh.lianjia.com/map/pos?pos=121.3936599,31.20823318",5.0,
5011000013736," 2,602 ",欧风花都,2004.0,106.0," 1,537 "," 62,847 "," 68,816 ",23.0,31.157563,121.392214,http://m.sh.lianjia.com/xiaoqu/5011000013736.html,"http://m.sh.lianjia.com/map/pos?pos=121.392214,31.157563",32.0,
5011000013741," 4,025 ",东方明珠小区,1997.0,29.0, 354 ," 53,721 "," 64,197 ",7.0,31.19641849,121.4105029,http://m.sh.lianjia.com/xiaoqu/5011000013741.html,"http://m.sh.lianjia.com/map/pos?pos=121.4105029,31.19641849",8.0,
5011000013743," 6,427 ",三泾北宅小区,1994.0,38.0, 730 ," 60,946 "," 86,142 ",6.0,31.221526,121.421043,http://m.sh.lianjia.com/xiaoqu/5011000013743.html,"http://m.sh.lianjia.com/map/pos?pos=121.421043,31.221526",10.0,
5011000013746," 4,763 ",天山怡景苑,2009.0,36.0," 1,463 "," 82,073 "," 86,569 ",14.0,31.223884,121.390245,http://m.sh.lianjia.com/xiaoqu/5011000013746.html,"http://m.sh.lianjia.com/map/pos?pos=121.390245,31.223884",41.0,
5011000013758," 3,021 ",平吉一村,2001.0,151.0," 1,963 "," 50,646 "," 55,765 ",21.0,31.149981,121.387559,http://m.sh.lianjia.com/xiaoqu/5011000013758.html,"http://m.sh.lianjia.com/map/pos?pos=121.387559,31.149981",21.0,
5011000013760," 2,346 ",三佳苑,1996.0,41.0, 478 ," 45,025 "," 49,060 ",5.0,31.17241254,121.3571965,http://m.sh.lianjia.com/xiaoqu/5011000013760.html,"http://m.sh.lianjia.com/map/pos?pos=121.3571965,31.17241254",2.0,
5011000013785," 2,365 ",东兰雅苑,2003.0,24.0, 528 ," 47,582 "," 61,589 ",6.0,31.157319,121.387873,http://m.sh.lianjia.com/xiaoqu/5011000013785.html,"http://m.sh.lianjia.com/map/pos?pos=121.387873,31.157319",19.0,
5011000013811," 4,119 ",虹园一村,1995.0,45.0, 612 ," 64,847 "," 69,388 ",2.0,31.219407,121.379197,http://m.sh.lianjia.com/xiaoqu/5011000013811.html,"http://m.sh.lianjia.com/map/pos?pos=121.379197,31.219407",5.0,
5011000013840," 5,140 ",阳光美景城,2004.0,71.0," 1,967 "," 66,918 "," 67,230 ",21.0,31.14766,121.415413,http://m.sh.lianjia.com/xiaoqu/5011000013840.html,"http://m.sh.lianjia.com/map/pos?pos=121.415413,31.14766",29.0,
5011000013853," 6,021 ",玉屏大楼,1989.0,1.0, 138 ," 61,599 "," 79,937 ",1.0,31.21835338,121.418676,http://m.sh.lianjia.com/xiaoqu/5011000013853.html,"http://m.sh.lianjia.com/map/pos?pos=121.418676,31.21835338",2.0,
5011000013855," 3,078 ",牡丹新村,1996.0,46.0, 612 ," 56,297 "," 59,281 ",3.0,31.160038,121.355292,http://m.sh.lianjia.com/xiaoqu/5011000013855.html,"http://m.sh.lianjia.com/map/pos?pos=121.355292,31.160038",4.0,
5011000013863," 1,629 ",嘉丰新苑,2003.0,45.0, 502 ," 31,250 "," 55,553 ",9.0,31.176847,121.363098,http://m.sh.lianjia.com/xiaoqu/5011000013863.html,"http://m.sh.lianjia.com/map/pos?pos=121.363098,31.176847",8.0,
5011000013867," 5,030 ",古美七村,1998.0,43.0," 1,080 "," 51,659 "," 58,806 ",10.0,31.149324,121.415269,http://m.sh.lianjia.com/xiaoqu/5011000013867.html,"http://m.sh.lianjia.com/map/pos?pos=121.415269,31.149324",17.0,
5011000013869," 3,476 ",万源城朗郡,2009.0,32.0," 1,218 "," 66,158 "," 81,090 ",15.0,31.155721,121.401928,http://m.sh.lianjia.com/xiaoqu/5011000013869.html,"http://m.sh.lianjia.com/map/pos?pos=121.401928,31.155721",21.0,
5011000013872," 4,721 ",天华公寓,1997.0,1.0, 237 ," 48,575 "," 60,665 ",2.0,31.21754,121.401636,http://m.sh.lianjia.com/xiaoqu/5011000013872.html,"http://m.sh.lianjia.com/map/pos?pos=121.401636,31.21754",,
5011000013884," 1,363 ",华景花苑,1998.0,22.0, 262 ," 39,217 "," 54,127 ",3.0,31.17991008,121.3655543,http://m.sh.lianjia.com/xiaoqu/5011000013884.html,"http://m.sh.lianjia.com/map/pos?pos=121.3655543,31.17991008",2.0,
5011000013892," 3,813 ",碧林湾（公寓）,2006.0,42.0, 823 ," 62,212 "," 67,070 ",11.0,31.145938,121.359444,http://m.sh.lianjia.com/xiaoqu/5011000013892.html,"http://m.sh.lianjia.com/map/pos?pos=121.359444,31.145938",6.0,
5011000013893," 2,848 ",天鸿公寓,2008.0,12.0, 460 ," 61,691 "," 71,303 ",8.0,31.184428,121.403127,http://m.sh.lianjia.com/xiaoqu/5011000013893.html,"http://m.sh.lianjia.com/map/pos?pos=121.403127,31.184428",13.0,
5011000013926, 664 ,龙柏香榭苑,2002.0,40.0, 928 ," 63,821 "," 72,250 ",9.0,31.181304,121.372499,http://m.sh.lianjia.com/xiaoqu/5011000013926.html,"http://m.sh.lianjia.com/map/pos?pos=121.372499,31.181304",23.0,
5011000013931," 4,774 ",东方御花园,2002.0,59.0, 842 ," 55,162 "," 59,372 ",21.0,31.134874,121.395996,http://m.sh.lianjia.com/xiaoqu/5011000013931.html,"http://m.sh.lianjia.com/map/pos?pos=121.395996,31.134874",6.0,
5011000013932," 4,385 ",宝地新品居,2004.0,5.0, 180 ," 71,394 "," 89,792 ",2.0,31.220812,121.387425,http://m.sh.lianjia.com/xiaoqu/5011000013932.html,"http://m.sh.lianjia.com/map/pos?pos=121.387425,31.220812",9.0,
5011000013946," 6,072 ",大华公寓（长宁）,1988.0,3.0, 219 ," 63,122 "," 81,395 ",2.0,31.219831,121.418075,http://m.sh.lianjia.com/xiaoqu/5011000013946.html,"http://m.sh.lianjia.com/map/pos?pos=121.418075,31.219831",,
5011000013955," 3,051 ",万兆家园（一期）,2004.0,102.0," 1,188 "," 50,178 "," 59,883 ",22.0,31.15726803,121.3577118,http://m.sh.lianjia.com/xiaoqu/5011000013955.html,"http://m.sh.lianjia.com/map/pos?pos=121.3577118,31.15726803",18.0,
5011000013977," 4,514 ",芙蓉小区,1984.0,30.0, 540 ," 60,240 "," 63,711 ",1.0,31.2138358,121.4030877,http://m.sh.lianjia.com/xiaoqu/5011000013977.html,"http://m.sh.lianjia.com/map/pos?pos=121.4030877,31.2138358",4.0,
5011000013982," 4,458 ",新泾四村,1997.0,62.0," 1,320 "," 62,654 "," 65,903 ",10.0,31.22259945,121.3737934,http://m.sh.lianjia.com/xiaoqu/5011000013982.html,"http://m.sh.lianjia.com/map/pos?pos=121.3737934,31.22259945",9.0,
5011000013995," 2,629 ",航天新苑,1999.0,48.0, 554 ," 58,673 "," 67,076 ",9.0,31.178376,121.401757,http://m.sh.lianjia.com/xiaoqu/5011000013995.html,"http://m.sh.lianjia.com/map/pos?pos=121.401757,31.178376",6.0,
5011000014010, 916 ,汇金公寓,2003.0,19.0, 174 ," 52,182 "," 69,203 ",3.0,31.18634,121.373958,http://m.sh.lianjia.com/xiaoqu/5011000014010.html,"http://m.sh.lianjia.com/map/pos?pos=121.373958,31.18634",4.0,
5011000014016," 2,655 ",信利苑,2002.0,40.0, 440 ," 44,826 "," 52,308 ",8.0,31.17719895,121.3537343,http://m.sh.lianjia.com/xiaoqu/5011000014016.html,"http://m.sh.lianjia.com/map/pos?pos=121.3537343,31.17719895",3.0,
5011000014021," 4,380 ",仙蓉花苑,1992.0,6.0, 234 ," 54,894 "," 69,289 ",5.0,31.21251912,121.4026451,http://m.sh.lianjia.com/xiaoqu/5011000014021.html,"http://m.sh.lianjia.com/map/pos?pos=121.4026451,31.21251912",2.0,
5011000014040," 3,599 ",兴霞小区,1998.0,18.0, 190 ," 56,263 "," 65,904 ",1.0,31.21421,121.37888,http://m.sh.lianjia.com/xiaoqu/5011000014040.html,"http://m.sh.lianjia.com/map/pos?pos=121.37888,31.21421",3.0,
